ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,MntWines,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AmtTotal,%Wine_Share,Wine_Spend,Age,Purchase_Vol,Num_Children,Parent,Parent2,Loyalitas_Bulan,Education2,cluster,pca_x,pca_y
1168,1978,Postgraduate,Married,72159.0,0,0,2012-10-29,322,4,6,10,1401,23.0,322,36,20,0,No,0,26.1,2.0,0,0.38237417743942637,1.5631170889992332
9595,1961,Graduate,Together,64260.0,0,0,2013-11-01,539,4,5,4,1574,34.2,539,53,13,0,No,0,14.0,1.0,0,0.13453046328656146,-0.17511272618747042
10163,1984,Postgraduate,Single,82733.0,0,0,2013-10-09,712,8,4,7,1323,53.8,712,30,19,0,No,0,14.7,2.0,0,1.3576996287582077,-0.4273289158615628
2886,1971,Postgraduate,Divorced,74290.0,0,1,2013-12-08,1121,10,8,10,1217,92.1,1121,43,28,1,Yes,1,12.7,2.0,0,3.5753460627693916,-1.351815170554733
6710,1951,Postgraduate,Single,58217.0,2,1,2012-11-17,68,2,0,4,103,66.0,68,63,6,3,Yes,1,25.4,2.0,1,-0.5006131974455417,0.5144877531048043
5316,1976,Postgraduate,Together,21024.0,0,0,2013-04-07,36,2,0,4,84,42.9,36,38,6,0,No,0,20.8,2.0,1,-1.1028438049100704,0.4251312456604243
9029,1972,Postgraduate,Married,70116.0,0,0,2013-01-26,707,2,8,12,1536,46.0,707,42,22,0,No,0,23.1,2.0,0,1.6529770393010204,0.7494707240499808
521,1985,Graduate,Together,54006.0,1,0,2012-09-18,174,8,1,7,581,29.9,174,29,16,1,Yes,1,27.4,1.0,1,-0.08076264663837113,1.5519925825662355
1459,1966,Postgraduate,Married,69063.0,0,1,2012-07-11,666,5,3,5,928,71.8,666,48,13,1,Yes,1,29.7,2.0,0,1.4523775155988474,0.9353094251452017
1630,1979,Graduate,Single,61825.0,0,1,2013-07-08,162,4,2,8,424,38.2,162,35,14,1,Yes,1,17.8,1.0,1,-0.34325964439366097,0.23518163110107912
3254,1971,Graduate,Married,70886.0,1,0,2013-10-14,407,5,4,4,960,42.4,407,43,13,1,Yes,1,14.6,1.0,1,0.04775214478614014,-0.2544310773357249
9064,1982,Graduate,Married,69109.0,0,0,2012-09-11,823,6,6,7,1555,52.9,823,32,19,0,No,0,27.6,1.0,0,1.8582790343424949,1.106543981840782
3678,1973,Graduate,Widow,60208.0,1,1,2012-07-10,488,8,3,7,656,74.4,488,41,18,2,Yes,1,29.7,1.0,0,1.5801147860118454,0.9496888001225304
4227,1968,Postgraduate,Together,32889.0,1,1,2013-06-09,28,2,1,3,55,50.9,28,46,6,2,Yes,1,18.7,2.0,1,-1.0179455697102349,0.02101442888161094
9467,1984,Graduate,Single,34738.0,1,0,2014-11-05,3,1,0,3,20,15.0,3,30,4,1,Yes,1,1.8,1.0,1,-2.3044898341697784,-1.2929820930821234
8486,1971,Postgraduate,Together,30538.0,1,0,2012-01-10,284,9,0,4,367,77.4,284,43,13,1,Yes,1,35.7,2.0,0,0.9622450220430555,1.5644321052466368
3286,1967,Postgraduate,Divorced,26642.0,1,0,2014-01-03,13,2,0,3,42,31.0,13,47,5,1,Yes,1,11.9,2.0,1,-1.6637076880124115,-0.4026068571762471
8602,1964,Graduate,Divorced,69932.0,0,1,2013-12-06,412,7,6,11,1049,39.3,412,50,24,1,Yes,1,12.8,1.0,0,0.8855988374794831,-0.2935964312854053
3722,1972,Graduate,Single,44503.0,1,1,2014-04-16,31,2,0,3,48,64.6,31,42,5,2,Yes,1,8.5,1.0,1,-1.0801736849804864,-1.463213397429277
6715,1948,Postgraduate,Single,60200.0,0,1,2013-02-01,502,6,2,11,685,73.3,502,66,19,1,Yes,1,22.9,2.0,0,1.5109239155068555,0.17664873118751062
4796,1952,Graduate,Divorced,49638.0,0,1,2014-04-19,18,1,0,3,39,46.2,18,62,4,1,Yes,1,8.4,1.0,1,-1.5363629023314365,-1.1243703829960605
3766,1959,Postgraduate,Widow,33051.0,0,0,2012-08-16,100,9,1,8,835,12.0,100,55,18,0,No,0,28.5,2.0,1,-0.3636563843587384,2.058512865606688
1399,1958,Graduate,Married,72905.0,0,0,2014-01-21,407,3,7,9,1515,26.9,407,56,19,0,No,0,11.3,1.0,0,0.18651247720396905,-0.2794496114246048
1570,1951,Postgraduate,Together,69702.0,0,1,2013-02-19,664,7,7,10,1039,63.9,664,63,24,1,Yes,1,22.3,2.0,0,2.0551365980857463,0.32864804112909507
3426,1975,Graduate,Divorced,70300.0,1,0,2013-07-15,1045,5,5,13,1596,65.5,1045,39,23,1,Yes,1,17.5,1.0,0,2.6219134075241297,-0.309712700470198
3074,1984,Postgraduate,Married,70643.0,0,0,2012-10-15,1218,5,8,4,1828,66.6,1218,30,17,0,No,0,26.5,2.0,0,2.6811349734700043,0.657437142598334
8341,1969,Postgraduate,Married,30396.0,1,0,2014-04-30,15,1,1,2,34,44.1,15,45,4,1,Yes,1,8.0,2.0,1,-1.5908585186129207,-1.1303375372581255
5180,1968,Postgraduate,Divorced,50616.0,0,1,2014-04-18,128,4,0,4,149,85.9,128,46,8,1,Yes,1,8.4,2.0,1,-0.24371328808813914,-1.8683005969604556
6461,1969,Postgraduate,Single,62772.0,0,1,2013-05-19,581,5,6,11,946,61.4,581,45,22,1,Yes,1,19.4,2.0,0,1.61133830453657,0.020558943755016424
7679,1985,Postgraduate,Single,30298.0,0,0,2014-05-19,6,1,1,3,28,21.4,6,29,5,0,No,0,7.4,2.0,1,-1.9627485209903734,-0.7461752282725215
10702,1984,Graduate,Single,52413.0,1,0,2012-03-11,185,7,1,7,450,41.1,185,30,15,1,Yes,1,33.7,1.0,0,0.21386716742393264,2.066413883661814
7505,1957,Postgraduate,Married,44155.0,1,1,2014-01-19,22,1,1,2,46,47.8,22,57,4,2,Yes,1,11.4,2.0,1,-1.4281223133514243,-0.8013695882285371
5113,1971,Postgraduate,Divorced,86979.0,0,0,2013-07-11,584,5,5,5,1702,34.3,584,43,15,0,No,0,17.7,2.0,0,0.47900830650456583,0.277421265247565
10858,1975,Graduate,Together,76532.0,1,1,2013-09-09,355,9,5,7,820,43.3,355,39,21,2,Yes,1,15.7,1.0,0,0.6656071006679347,-0.05557515409419695
2961,1982,Graduate,Married,42081.0,1,0,2013-02-26,175,6,3,4,382,45.8,175,32,13,1,Yes,1,22.1,1.0,1,-0.15921061415627166,0.5834695639184657
2747,1988,Postgraduate,Married,67546.0,0,0,2012-08-31,864,4,10,5,2126,40.6,864,26,19,0,No,0,28.0,2.0,0,1.7164948870156214,1.3912923685543133
3010,1989,Postgraduate,Together,88420.0,0,0,2014-02-05,957,4,7,8,2069,46.3,957,25,19,0,No,0,10.8,2.0,0,1.5976840867269857,-0.7604898825000688
5790,1985,Graduate,Married,31158.0,1,0,2013-01-27,25,2,0,3,72,34.7,25,29,5,1,Yes,1,23.1,1.0,1,-1.307809027442712,0.8479628531339667
6892,1968,Graduate,Divorced,61671.0,0,1,2014-03-06,641,10,4,6,732,87.6,641,46,20,1,Yes,1,9.9,1.0,0,1.8249492630022646,-1.6401665426524474
1743,1974,Graduate,Single,69719.0,0,0,2014-05-26,273,2,3,5,801,34.1,273,40,10,0,No,0,7.2,1.0,1,-0.7931721376109264,-0.9873398720691489
3578,1949,Graduate,Divorced,49160.0,0,1,2013-10-20,122,3,1,6,236,51.7,122,65,10,1,Yes,1,14.4,1.0,1,-0.5853436151299688,-0.4689449738472198
8462,1978,Undergraduate,Together,24882.0,1,0,2012-09-09,1,1,1,2,80,1.2,1,36,4,1,Yes,1,27.7,0.0,1,-1.9572151089445928,2.0386162645931494
5558,1954,Postgraduate,Single,90933.0,0,0,2014-03-31,1020,4,6,4,1685,60.5,1020,60,14,0,No,0,9.0,2.0,0,1.5204124821899168,-1.3074312078224968
4619,1945,Postgraduate,Single,113734.0,0,0,2014-05-28,6,27,0,0,277,2.2,6,69,27,0,No,0,7.1,2.0,1,-0.47198287602403155,-0.17934046728275718
8780,1950,Postgraduate,Together,59292.0,0,1,2013-06-13,378,3,5,8,507,74.6,378,64,16,1,Yes,1,18.6,2.0,0,0.9418806539695763,-0.3784079254154558
10789,1964,Postgraduate,Married,45759.0,1,1,2013-02-23,42,2,0,3,68,61.8,42,50,5,2,Yes,1,22.2,2.0,1,-0.7890310961282931,0.21010358272050986
10779,1983,Graduate,Single,22148.0,0,0,2014-04-13,15,1,0,3,49,30.6,15,31,4,0,No,0,8.6,1.0,1,-1.8294027973329123,-0.7953109785221145
5896,1987,Postgraduate,Married,73395.0,0,0,2014-03-18,272,4,4,6,397,68.5,272,27,14,0,No,0,9.5,2.0,0,0.24050402514456298,-1.3471573417554077
2337,1971,Graduate,Divorced,29819.0,1,0,2013-10-24,9,3,0,3,39,23.1,9,43,6,1,Yes,1,14.2,1.0,1,-1.6807359460096416,0.03442331635047868
10951,1968,Graduate,Married,45688.0,0,1,2014-01-25,279,3,1,8,306,91.2,279,46,12,1,Yes,1,11.2,1.0,0,0.5500054780199685,-1.611445241343961
544,1954,Graduate,Married,62820.0,0,0,2013-11-05,398,3,4,6,976,40.8,398,60,13,0,No,0,13.8,1.0,1,-0.018359311832509016,-0.3169986173736879
17,1971,Postgraduate,Married,60491.0,0,1,2013-06-09,637,6,11,7,1028,62.0,637,43,24,1,Yes,1,18.7,2.0,0,1.8828427298977826,-0.057632331094806324
10680,1986,Graduate,Together,33235.0,1,0,2014-05-02,45,3,0,3,70,64.3,45,28,6,1,Yes,1,8.0,1.0,1,-0.9861583056844546,-1.5072220408127182
3265,1959,Graduate,Married,35701.0,0,0,2013-03-19,21,1,0,3,46,45.7,21,55,4,0,No,0,21.4,1.0,1,-1.234060671686183,0.4218254536770631
5623,1980,Postgraduate,Married,31535.0,1,0,2013-09-26,15,1,1,2,51,29.4,15,34,4,1,Yes,1,15.1,2.0,1,-1.6989220897014872,-0.003512266313235947
5544,1970,Graduate,Single,67384.0,0,1,2012-10-11,957,7,8,5,1490,64.2,957,44,20,1,Yes,1,26.6,1.0,0,2.388872209230961,0.7672461579260106
6417,1971,Postgraduate,Together,80573.0,0,0,2012-10-14,829,4,6,13,1564,53.0,829,43,23,0,No,0,26.5,2.0,0,2.1834970182074143,1.0153157907020138
5831,1967,Graduate,Married,77870.0,0,1,2012-08-22,1017,5,5,5,1815,56.0,1017,47,15,1,Yes,1,28.3,1.0,0,1.968940262285216,1.0724661859070177
7101,1963,Postgraduate,Widow,52278.0,0,1,2013-01-25,953,10,5,10,1198,79.5,953,51,25,1,Yes,1,23.2,2.0,0,3.0095981532700256,0.11786262220460389
10176,1968,Graduate,Single,57107.0,0,1,2012-08-24,159,4,4,8,416,38.2,159,46,16,1,Yes,1,28.2,1.0,1,0.06449583137776913,1.4853367041700587
2326,1990,Graduate,Married,18929.0,0,0,2013-02-16,32,1,0,4,85,37.6,32,24,5,0,No,0,22.4,1.0,1,-1.2565149226949324,0.7079470801342168
4385,1981,Postgraduate,Single,36038.0,1,0,2013-05-31,23,3,0,3,47,48.9,23,33,6,1,Yes,1,19.0,2.0,1,-1.0579532129290765,0.09598761690633212
2929,1976,Graduate,Single,20180.0,0,0,2013-02-20,18,2,1,4,137,13.1,18,38,7,0,No,0,22.3,1.0,1,-1.575546981770214,1.1971142816780336
10686,1965,Postgraduate,Together,34230.0,1,1,2012-12-26,15,1,0,2,21,71.4,15,49,3,2,Yes,1,24.1,2.0,1,-0.7855174257914634,0.22835727216991206
3138,1956,Graduate,Single,91249.0,0,0,2012-10-20,1324,7,9,6,1676,79.0,1257,58,22,0,No,0,26.3,1.0,0,3.405739878938091,0.4397226218060305
4994,1943,Postgraduate,Single,77598.0,0,0,2013-01-10,1193,7,5,13,1735,68.8,1193,71,25,0,No,0,23.7,2.0,0,3.2835856946106916,0.3677851519572526
7966,1959,Graduate,Single,80982.0,1,1,2013-08-01,505,11,5,11,1191,42.4,505,55,27,2,Yes,1,17.0,1.0,0,1.4749011008298045,0.16595180270122734
3112,1977,Postgraduate,Married,22701.0,1,0,2013-05-09,2,1,0,3,24,8.3,2,37,4,1,Yes,1,19.7,2.0,1,-2.0106399982684517,0.9540117600468454
10872,1969,Postgraduate,Married,55212.0,0,1,2012-11-23,1103,4,2,11,1182,93.3,1103,45,17,1,Yes,1,25.2,2.0,0,2.9286505196481993,-0.009699659314882007
2181,1970,Graduate,Married,70617.0,0,0,2013-06-23,353,3,3,7,1280,27.6,353,44,13,0,No,0,18.3,1.0,1,-0.24624031760639123,0.47662257052160456
1867,1957,Graduate,Single,64849.0,0,0,2012-11-13,652,9,3,6,1336,48.8,652,57,18,0,No,0,25.6,1.0,0,1.3205522040239501,0.9532286690731144
1518,1965,Postgraduate,Married,62694.0,1,1,2013-06-17,379,9,3,7,749,50.6,379,49,19,2,Yes,1,18.5,2.0,0,0.7455281065281884,0.11012463876912605
5734,1974,Postgraduate,Married,61917.0,1,1,2013-11-20,46,2,0,4,91,50.5,46,40,6,2,Yes,1,13.3,2.0,1,-1.11780324090301,-0.6108471468428193
2878,1947,Postgraduate,Married,67472.0,0,1,2013-09-28,162,4,2,7,414,39.1,162,67,13,1,Yes,1,15.1,2.0,1,-0.4743608721744226,-0.11187844992036194
1458,1982,Postgraduate,Married,21059.0,1,0,2014-07-01,8,3,0,3,44,18.2,8,32,6,1,Yes,1,6.0,2.0,1,-1.9673089173951934,-0.8389081500105238
7007,1968,Postgraduate,Married,29543.0,2,0,2014-01-04,17,3,1,2,63,27.0,17,46,6,2,Yes,1,11.9,2.0,1,-1.6464458049423105,-0.3143584626209125
6200,1951,Graduate,Married,75903.0,0,1,2013-08-04,340,6,6,9,901,37.7,340,63,21,1,Yes,1,16.9,1.0,0,0.5601291934260947,0.19698014319285254
4827,1956,Postgraduate,Single,54998.0,0,1,2013-10-03,154,4,2,9,455,33.8,154,58,15,1,Yes,1,14.9,2.0,1,-0.4248426371545903,-0.010609488821554491
6250,1949,Postgraduate,Widow,54356.0,0,1,2012-11-19,710,11,2,8,775,91.6,710,65,21,1,Yes,1,25.4,2.0,0,2.4818938226893765,0.11871761567513932
9291,1959,Postgraduate,Married,34242.0,0,1,2014-03-23,8,0,0,3,15,53.3,8,55,3,1,Yes,1,9.3,2.0,1,-1.4859919332417755,-1.1664191734841947
2478,1973,Graduate,Married,25410.0,1,0,2013-08-31,2,1,0,4,38,5.3,2,41,5,1,Yes,1,16.0,1.0,1,-2.0694283292153495,0.5856523464757185
1139,1984,Postgraduate,Married,73356.0,0,0,2014-06-02,1050,5,11,5,1512,69.4,1050,30,21,0,No,0,7.0,2.0,0,2.288650201796206,-1.6481391875395452
5138,1950,Graduate,Together,28320.0,0,1,2013-01-14,19,1,0,3,43,44.2,19,64,4,1,Yes,1,23.5,1.0,1,-1.2165769754881914,0.6995519672749523
5393,1977,Graduate,Single,23763.0,1,0,2012-07-08,22,1,0,3,42,52.4,22,37,4,1,Yes,1,29.8,1.0,1,-0.9090936320165517,1.2835836926548831
10413,1984,Graduate,Married,72570.0,0,0,2014-04-25,274,4,6,12,1089,25.2,274,30,22,0,No,0,8.2,1.0,0,0.0787138190878016,-0.5714562173455451
5015,1976,Postgraduate,Married,34529.0,1,0,2012-09-14,68,2,2,3,162,42.0,68,38,7,1,Yes,1,27.5,2.0,1,-0.8159618337354597,1.242537805359096
10868,1951,Graduate,Widow,70792.0,0,0,2013-06-02,344,3,4,10,1272,27.0,344,63,17,0,No,0,19.0,1.0,0,0.07932412038818072,0.6130116411046113
10676,1982,Graduate,Married,63211.0,0,0,2012-02-11,145,3,8,7,1173,12.4,145,32,18,0,No,0,34.6,1.0,1,-0.1259270887622362,2.768258947239609
2495,1974,Postgraduate,Married,83891.0,0,1,2014-06-20,217,4,7,10,816,26.6,217,40,21,1,Yes,1,6.4,2.0,1,-0.1316925152776801,-0.8175195097469037
7842,1968,Graduate,Single,36065.0,1,1,2013-03-31,18,3,0,3,74,24.3,18,46,6,2,Yes,1,21.0,1.0,1,-1.4809358115738507,0.8140371832619727
9955,1954,Graduate,Together,39898.0,0,1,2013-12-02,69,3,0,4,134,51.5,69,60,7,1,Yes,1,12.9,1.0,1,-0.979761522213647,-0.6691617133584461
6663,1940,Postgraduate,Single,51141.0,0,0,2013-08-07,144,3,1,4,157,91.7,144,74,8,0,No,0,16.8,2.0,1,0.09331468409397134,-0.9900920477529004
2162,1976,Graduate,Married,56939.0,0,1,2013-09-18,256,3,3,10,561,45.6,256,38,16,1,Yes,1,15.4,1.0,0,0.08873801103903496,-0.1799161791922291
3434,1951,Graduate,Single,80872.0,0,0,2014-12-05,483,4,4,10,1336,36.2,483,63,18,0,No,0,0.9,1.0,0,0.17790075466849326,-1.7068686957409467
7919,1976,Postgraduate,Together,72335.0,0,0,2012-08-13,1285,10,4,8,2092,61.4,1257,38,22,0,No,0,28.6,2.0,0,3.1304608535798013,1.0559046352548205
5626,1964,Postgraduate,Single,61798.0,0,0,2013-11-23,338,4,2,9,463,73.0,338,50,15,0,No,0,13.2,2.0,0,0.6233813447067693,-0.9926248181797226
6428,1950,Postgraduate,Widow,76842.0,0,0,2014-03-05,605,1,8,7,1130,53.5,605,64,16,0,No,0,9.9,2.0,0,0.7797057462472599,-1.0114969283002475
8514,1976,Graduate,Together,29478.0,1,0,2014-01-17,8,1,0,3,20,40.0,8,38,4,1,Yes,1,11.4,1.0,1,-1.6010827190437102,-0.6476963581333678
10448,1956,Graduate,Single,46998.0,0,1,2012-10-22,172,5,3,5,377,45.6,172,58,13,1,Yes,1,26.3,1.0,1,-0.0699122948829173,1.0840682600008447
2109,1990,Graduate,Single,96843.0,0,0,2013-04-23,448,6,11,10,1544,29.0,448,24,27,0,No,0,20.3,1.0,0,1.191917926521017,0.8225667702065735
7530,1950,Postgraduate,Widow,56551.0,1,1,2014-07-05,67,2,1,4,138,48.6,67,64,7,2,Yes,1,5.9,2.0,1,-1.2025951325410515,-1.4396984538938589
8925,1965,Postgraduate,Married,70053.0,0,1,2013-03-07,512,8,5,10,1012,50.6,512,49,23,1,Yes,1,21.8,2.0,0,1.41713225019047,0.5311551833257847
3009,1962,Postgraduate,Widow,71670.0,0,0,2013-09-07,1462,5,3,6,1766,82.8,1257,52,14,0,No,0,15.8,2.0,0,2.5544703833361377,-0.9581839618211275
6355,1978,Graduate,Married,44359.0,1,1,2014-06-17,20,2,0,4,45,44.4,20,36,6,2,Yes,1,6.5,1.0,1,-1.4420692989983204,-1.293290003123542
3517,1952,Graduate,Single,40887.0,1,1,2013-06-05,50,3,1,3,161,31.1,50,62,7,2,Yes,1,18.9,1.0,1,-1.2569996479449561,0.4406155714738602
1158,1966,Graduate,Divorced,48877.0,0,1,2014-05-01,102,3,0,4,144,70.8,102,48,7,1,Yes,1,8.0,1.0,1,-0.6702505301036941,-1.6284750673247235
6203,1947,Graduate,Together,74485.0,0,0,2013-08-24,499,6,7,12,1734,28.8,499,67,25,0,No,0,16.2,1.0,0,1.0211491760781488,0.317305124267455
7165,1972,Graduate,Together,64474.0,0,1,2013-10-22,381,8,2,10,823,46.3,381,42,20,1,Yes,1,14.3,1.0,0,0.6544988099182472,-0.292058464966325
3595,1963,Graduate,Together,77226.0,0,1,2014-02-28,631,6,8,12,1138,55.4,631,51,26,1,Yes,1,10.1,1.0,0,1.714239644995614,-0.92399472280837
8537,1949,Graduate,Widow,72643.0,0,0,2013-02-27,526,3,10,7,1429,36.8,526,65,20,0,No,0,22.1,1.0,0,0.9396427130186086,0.804599147610568
4331,1978,Postgraduate,Together,85738.0,0,0,2014-01-23,913,3,6,11,1371,66.6,913,36,20,0,No,0,11.2,2.0,0,1.986652663979133,-1.0966468197097816
6281,1966,Graduate,Divorced,55686.0,0,1,2013-02-14,673,6,3,5,982,68.5,673,48,14,1,Yes,1,22.5,1.0,0,1.3191114465754712,0.15856697223082727
4338,1983,Graduate,Single,39062.0,1,0,2014-03-25,23,1,0,3,44,52.3,23,31,4,1,Yes,1,9.2,1.0,1,-1.3937388679268186,-1.1495292212507087
2452,1971,Graduate,Together,34600.0,1,1,2013-01-01,199,5,2,5,318,62.6,199,43,12,2,Yes,1,23.9,1.0,1,0.15939687644653905,0.4554182329265599
9507,1975,Graduate,Married,40794.0,0,1,2013-07-04,261,6,3,5,434,60.1,261,39,14,1,Yes,1,17.9,1.0,0,0.25974015107338055,-0.18906805303494517
10311,1969,Graduate,Married,4428.0,0,1,2013-05-10,16,25,0,0,359,4.5,16,45,25,1,Yes,1,19.7,1.0,1,-0.2820325964477074,1.2436496504937824
4867,1968,Postgraduate,Single,38236.0,1,1,2013-09-20,58,3,0,4,88,65.9,58,46,7,2,Yes,1,15.3,2.0,1,-0.6749826861645115,-0.6663365184869924
9289,1979,Graduate,Married,36781.0,1,0,2014-10-04,29,2,1,2,63,46.0,29,35,5,1,Yes,1,2.9,1.0,1,-1.5639027583296032,-1.761121532977058
10913,1984,Postgraduate,Single,31385.0,1,0,2012-05-12,3,1,0,2,27,11.1,3,30,3,1,Yes,1,31.6,2.0,1,-1.7607286994396205,2.29547543513857
3032,1984,Graduate,Married,24570.0,1,0,2013-02-27,28,4,0,4,193,14.5,28,30,8,1,Yes,1,22.1,1.0,1,-1.4503642005503086,1.1556175313542214
8524,1974,Postgraduate,Divorced,25509.0,1,0,2012-09-18,40,3,0,3,101,39.6,40,40,6,1,Yes,1,27.4,2.0,1,-1.0016051104803334,1.2695247827175
3334,1951,Graduate,Married,94642.0,0,0,2014-12-02,879,5,7,9,2211,39.8,879,63,21,0,No,0,1.0,1.0,0,1.2639733362670675,-1.7651008680663123
4470,1962,Postgraduate,Married,58646.0,0,1,2013-10-06,62,2,1,4,140,44.3,62,52,7,1,Yes,1,14.8,2.0,1,-1.083298090375502,-0.3031795778127172
1406,1975,Graduate,Single,53201.0,1,1,2013-12-02,280,6,3,5,415,67.5,280,39,14,2,Yes,1,12.9,1.0,0,0.31720350507222733,-0.9263190250751072
8619,1957,Graduate,Together,21994.0,0,1,2012-12-24,9,0,0,3,22,40.9,9,57,3,1,Yes,1,24.2,1.0,1,-1.3655549825514564,0.8373207254195152
10821,1978,Graduate,Married,57113.0,1,1,2013-06-02,182,4,1,5,263,69.2,182,36,10,2,Yes,1,19.0,1.0,1,-0.03396475986453525,-0.27219311141995817
4552,1991,Graduate,Married,51373.0,0,0,2013-06-22,83,3,5,3,393,21.1,83,23,11,0,No,0,18.3,1.0,1,-1.0570164316075639,0.6039964156184136
898,1986,Graduate,Married,23477.0,1,0,2013-10-21,38,3,0,4,147,25.9,38,28,7,1,Yes,1,14.3,1.0,1,-1.4856793910949821,-0.0004660885168082544
9797,1956,Graduate,Married,58116.0,0,1,2014-04-13,228,3,3,8,443,51.5,228,58,14,1,Yes,1,8.6,1.0,1,-0.18362704503937297,-1.1175716587065967
10949,1963,Postgraduate,Divorced,72968.0,0,0,2013-12-16,1092,5,5,8,1958,55.8,1092,51,18,0,No,0,12.5,2.0,0,1.991211522390088,-0.7661087603241629
8212,1971,Postgraduate,Married,39791.0,0,1,2013-03-28,85,3,1,4,174,48.9,85,43,8,1,Yes,1,21.1,2.0,1,-0.7202345348861522,0.36004146099170725
6248,1947,Postgraduate,Single,91712.0,0,0,2013-10-17,1276,9,7,11,2217,57.6,1257,67,27,0,No,0,14.5,2.0,0,3.149663191388653,-0.4849059090440709
10164,1958,Graduate,Single,94472.0,0,1,2014-03-04,1017,5,5,5,1691,60.1,1017,56,15,1,Yes,1,9.9,1.0,0,1.612738057515339,-1.1826877455427716
4547,1960,Graduate,Together,13672.0,1,1,2013-04-17,6,1,0,3,25,24.0,6,54,4,2,Yes,1,20.5,1.0,1,-1.6902723724186814,0.741122417615599
4122,1975,Graduate,Married,79205.0,0,0,2012-08-29,504,6,5,4,895,56.3,504,39,15,0,No,0,28.1,1.0,0,0.98129640001872,1.082514051507208
10841,1975,Postgraduate,Together,56559.0,0,1,2012-12-25,226,4,3,8,484,46.7,226,39,15,1,Yes,1,24.2,2.0,0,0.17415514491492662,0.8307646568082495
5370,1973,Postgraduate,Married,32644.0,1,0,2013-01-16,239,7,1,6,413,57.9,239,41,14,1,Yes,1,23.5,2.0,0,0.30793485437891055,0.5176072262137698
4860,1970,Graduate,Single,24206.0,1,0,2013-08-03,7,1,0,3,25,28.0,7,44,4,1,Yes,1,16.9,1.0,1,-1.6981875927485623,0.23725952893627553
10757,1967,Postgraduate,Divorced,28420.0,1,0,2013-12-24,4,1,0,2,13,30.8,4,47,3,1,Yes,1,12.2,2.0,1,-1.8465683429919633,-0.38314648158305237
4023,1970,Graduate,Married,22979.0,1,0,2012-06-09,16,3,2,2,115,13.9,16,44,7,1,Yes,1,30.7,1.0,1,-1.36678350532896,2.1745272810746785
6679,1966,Graduate,Single,33279.0,0,0,2014-12-06,10,0,0,3,16,62.5,10,48,3,0,No,0,0.8,1.0,1,-1.5099514559447875,-2.351285454726423
9923,1972,Postgraduate,Single,46423.0,1,1,2013-09-18,68,2,0,4,92,73.9,68,42,6,2,Yes,1,15.4,2.0,1,-0.5880508581193069,-0.8220972789369118
7181,1977,Graduate,Married,30368.0,0,1,2013-07-11,35,2,0,3,52,67.3,35,37,5,1,Yes,1,17.7,1.0,1,-0.8054650559876997,-0.4288705152208416
3599,1970,Graduate,Married,63684.0,0,1,2012-11-26,575,8,4,8,1464,39.3,575,44,20,1,Yes,1,25.1,1.0,0,1.151442572597435,1.1065230176605243
405,1964,Graduate,Divorced,41638.0,0,1,2013-02-13,315,5,5,3,441,71.4,315,50,13,1,Yes,1,22.5,1.0,0,0.5991031094911006,0.11913522563910056
6870,1959,Postgraduate,Divorced,68805.0,0,1,2013-09-17,182,3,1,7,283,64.3,182,55,11,1,Yes,1,15.4,2.0,1,-0.12595998016157534,-0.5915619178107414
832,1966,Postgraduate,Together,65814.0,0,1,2014-02-03,561,8,2,10,747,75.1,561,48,20,1,Yes,1,10.9,2.0,0,1.4603720639354927,-1.2712530571274685
2002,1958,Graduate,Divorced,71964.0,0,0,2013-05-20,587,5,6,5,1870,31.4,587,56,16,0,No,0,19.4,1.0,0,0.5549300117509478,0.5451731002806921
3657,1986,Graduate,Single,39146.0,1,0,2013-02-14,94,4,0,4,165,57.0,94,28,8,1,Yes,1,22.5,1.0,1,-0.5183536177576197,0.36636969639471845
500,1977,Graduate,Together,96876.0,0,0,2013-06-08,908,7,7,9,1941,46.8,908,37,23,0,No,0,18.8,1.0,0,2.0385185039704554,0.22034953694352474
1951,1981,Undergraduate,Married,34445.0,0,0,2013-01-27,228,11,2,8,839,27.2,228,33,21,0,No,0,23.1,0.0,0,0.2936708855444616,1.1438927784328754
3262,1958,Graduate,Single,68281.0,0,0,2012-07-08,995,2,9,13,1655,60.1,995,56,24,0,No,0,29.8,1.0,0,2.7983237988815426,1.2639913272526808
7042,1983,Graduate,Married,36790.0,0,0,2013-01-03,3,2,1,2,66,4.5,3,31,5,0,No,0,23.9,1.0,1,-1.8965935211403988,1.5350335334171397
10598,1967,Graduate,Together,27943.0,1,1,2013-04-15,12,2,0,3,37,32.4,12,47,5,2,Yes,1,20.5,1.0,1,-1.4370819642556816,0.5866317563980091
255,1951,Graduate,Divorced,22263.0,1,1,2014-03-30,17,1,0,3,21,81.0,17,63,4,2,Yes,1,9.1,1.0,1,-0.8705135883197728,-1.722353423899359
2375,1972,Graduate,Together,30261.0,1,2,2012-09-25,8,0,0,3,22,36.4,8,42,3,3,Yes,1,27.2,1.0,1,-1.3811151009624967,1.2800431597225013
9829,1978,Graduate,Together,28587.0,1,0,2014-12-02,22,2,0,4,78,28.2,22,36,6,1,Yes,1,1.0,1.0,1,-1.8708197942224039,-1.626638133081592
